complaint_text,topic
"Dear support team, my ETC card top-up hasn't been credited even after 20 hours. Transaction reference: TXN-FNHD-793707.",etc_card_topup
I am extremely frustrated because mobile app transfer failed midway. The money left my account but the recipient didn't receive it.,mobile_app_transfer
"Hi, I'm writing to complain that i couldn't pay my hotel bill because your credit card was declined. This caused serious embarrassment.",credit_card_declined
I'm contacting you because credit card declined for a recurring subscription payment I've been making for 2 years. I'm considering switching banks over this.,credit_card_declined
"Every time I try to log into the CitiCore Bank app, it shows an error code 9486 and kicks me out.",mobile_app_login
This is my third complaint about this issue. the 2FA code sent by your bank is always invalid even though I enter it right away.,mobile_app_otp
This is unacceptable. i'm experiencing constant app crashes on my Samsung Galaxy S24. The app is unusable right now.,mobile_app_crash
I've been a loyal customer for years and now app is stuck on the loading screen after I enter my login details. This has happened for two days straight.,mobile_app_login
Your internet banking website is extremely slow and times out before I can complete any transaction.,online_banking_access
I am extremely frustrated because eTC card works at some toll booths but not others. Inconsistent behavior is causing issues. I'm considering switching banks over this.,etc_card_toll
I am extremely frustrated because i'm unable to reset my online banking password. The 'Forgot Password' link doesn't work. I expect a response within 24 hours.,online_banking_access
"My OTP SMS is arriving 20 minutes late, causing the code to expire before I can use it.",mobile_app_otp
I've been a loyal customer for years and now mobile app is unresponsive after I switch between accounts. I have to reinstall it every time. This is affecting my daily life.,mobile_app_crash
Mobile app transfer failed midway. The money left my account but the recipient didn't receive it.,mobile_app_transfer
This is my third complaint about this issue. my credit card ending in 8728 was declined at a Starbucks store even though I have available credit.,credit_card_declined
"Dear support team, i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks. I expect a response within 24 hours.",credit_card_billing
My account balance is showing incorrect information. There is RM 624.07 missing that I cannot account for.,account_balance
"Dear support team, oTP verification keeps failing. The code you send doesn't match what the app expects. Please resolve this immediately.",mobile_app_otp
Online banking shows my old address and I cannot update my profile. The save button is broken.,online_banking_access
"I've been a loyal customer for years and now my savings account balance dropped by RM 4,318.75 overnight with no transaction showing on my statement.",account_balance
I need urgent help — app shows transfer was successful but my recipient's bank says no funds received. I will escalate to the regulator if this is not resolved.,mobile_app_transfer
This is my third complaint about this issue. your internet banking website is extremely slow and times out before I can complete any transaction. I expect a response within 24 hours.,online_banking_access
"Dear support team, oTP verification keeps failing. The code you send doesn't match what the app expects.",mobile_app_otp
